YEAR,SUBRGN,SRNAME,SRNAMEPCAP,SRHTIAN,SRHTIOZ,SRHTIANT,SRHTIOZT,SRNGENAN,SRNGENOZ,SRNOXAN,SRNOXOZ,SRSO2AN,SRCO2AN,SRCH4AN,SRN2OAN,SRCO2EQA,SRHGAN,SRNOXRTA,SRNOXRTO,SRSO2RTA,SRCO2RTA,SRCH4RTA,SRN2ORTA,SRC2ERTA,SRHGRTA,SRNOXRA,SRNOXRO,SRSO2RA,SRCO2RA,SRCH4RA,SRN2ORA,SRC2ERA,SRHGRA,SRNOXCRT,SRNOXCRO,SRSO2CRT,SRCO2CRT,SRCH4CRT,SRN2OCRT,SRC2ECRT,SRHGCRT,SRCNOXRT,SRONOXRT,SRGNOXRT,SRFSNXRT,SRCNXORT,SRONXORT,SRGNXORT,SRFSNORT,SRCSO2RT,SROSO2RT,SRGSO2RT,SRFSS2RT,SRCCO2RT,SROCO2RT,SRGCO2RT,SRFSC2RT,SRCCH4RT,SROCH4RT,SRGCH4RT,SRFCH4RT,SRCN2ORT,SRON2ORT,SRGN2ORT,SRFN2ORT,SRCC2ERT,SROC2ERT,SRGC2ERT,SRFSC2ERT,SRCHGRT,SRFSHGRT,SRCNOXR,SRONOXR,SRGNOXR,SRFSNXR,SRCNXOR,SRONXOR,SRGNXOR,SRFSNOR,SRCSO2R,SROSO2R,SRGSO2R,SRFSS2R,SRCCO2R,SROCO2R,SRGCO2R,SRFSC2R,SRCCH4R,SROCH4R,SRGCH4R,SRFCH4R,SRCN2OR,SRON2OR,SRGN2OR,SRFN2OR,SRCC2ER,SROC2ER,SRGC2ER,SRFSC2ER,SRCHGR,SRFSHGR,SRNBNOX,SRNBNXO,SRNBSO2,SRNBCO2,SRNBCH4,SRNBN2O,SRNBC2E,SRNBHG,SRGENACL,SRGENAOL,SRGENAGS,SRGENANC,SRGENAHY,SRGENABM,SRGENAWI,SRGENASO,SRGENAGT,SRGENAOF,SRGENAOP,SRGENATN,SRGENATR,SRGENATH,SRGENACY,SRGENACN,SRCLPR,SROLPR,SRGSPR,SRNCPR,SRHYPR,SRBMPR,SRWIPR,SRSOPR,SRGTPR,SROFPR,SROPPR,SRTNPR,SRTRPR,SRTHPR,SRCYPR,SRCNPR,SRNBGNCL,SRNBGNOL,SRNBGNGS,SRNBGNNC,SRNBGNHY,SRNBGNBM,SRNBGNWI,SRNBGNSO,SRNBGNGT,SRNBGNOF,SRNBGNOP,SRNBCLPR,SRNBOLPR,SRNBGSPR,SRNBNCPR,SRNBHYPR,SRNBBMPR,SRNBWIPR,SRNBSOPR,SRNBGTPR,SRNBOFPR,SRNBOPPR
2020.00,NYUP,NPCC Upstate NY,32907.80,180460691.79,90294141.24,484645157.90,214702939.29,84654341.66,37027463.54,4488.58,2063.03,1133.99,9883912.29,1377030.31,172017.86,9925689.45,--,0.11,0.11,0.03,233.51,0.02,0.00,234.50,--,0.05,0.05,0.01,109.54,0.01,0.00,110.00,--,0.38,0.40,0.10,832.42,0.06,0.01,835.94,--,3.40,2.32,0.21,0.26,0.00,2.21,0.22,0.25,6.33,1.03,0.02,0.07,2395.29,952.03,839.57,851.28,0.28,0.04,0.02,0.02,0.04,0.01,0.00,0.00,2414.13,956.27,840.63,852.50,--,--,0.29,0.27,0.03,0.04,,0.22,0.03,0.03,0.54,0.12,0.00,0.01,205.20,108.90,118.46,119.22,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,206.82,109.39,118.61,119.40,--,--,0.40,0.38,0.13,877.94,0.04,0.01,880.51,--,143691.53,39254.58,21930867.60,26562172.00,29208021.00,1640853.37,4521726.00,615103.40,0.00,5999.22,-13347.00,48668637.93,35985703.77,6777682.77,23747319.31,60907022.40,0.00,0.00,0.26,0.31,0.35,0.02,0.05,0.01,0.00,0.00,0.00,0.57,0.43,0.08,0.28,0.72,145586.00,239644.38,12414544.04,0.00,0.00,419821.02,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.94,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
2020.00,PRMS,Puerto Rico Miscellaneous,6448.60,180694810.74,80651628.80,184458370.74,82455905.80,18215877.99,8266433.01,35615.20,16051.04,39090.36,14592589.95,1548626.97,255963.88,14650086.41,--,3.91,3.88,4.29,1602.18,0.09,0.01,1608.50,--,0.39,0.40,0.43,161.52,0.01,0.00,162.15,--,4.01,3.98,4.40,1640.83,0.09,0.01,1647.29,--,2.45,5.13,2.36,3.99,2.42,4.87,2.39,3.96,1.91,6.96,0.04,4.40,2176.33,1726.72,1056.88,1640.55,0.26,0.07,0.02,0.09,0.04,0.01,0.00,0.01,2193.85,1732.18,1057.96,1647.02,--,--,0.23,0.49,0.27,0.39,0.23,0.47,0.27,0.40,0.18,0.66,0.00,0.43,205.91,163.24,119.24,161.52,0.02,0.01,0.00,0.01,0.00,0.00,0.00,0.00,207.57,163.76,119.36,162.15,--,--,4.60,4.50,5.55,1673.32,0.07,0.01,1678.81,--,3065857.00,9096815.72,5627109.21,0.00,0.00,0.00,142234.00,286758.65,0.00,0.00,-2897.00,17786884.93,428992.65,428992.65,17786884.93,428992.65,0.17,0.50,0.31,0.00,0.00,0.00,0.01,0.02,0.00,0.00,0.00,0.98,0.02,0.02,0.98,0.02,581273.71,7805958.34,1712360.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.77,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020.00,RFCE,RFC East,98447.30,1378367483.88,644638681.18,1461769823.52,676137058.06,283765352.79,127903369.31,41272.28,18306.90,36235.71,92572477.49,12787766.46,1703975.43,92986216.83,--,0.29,0.29,0.26,652.46,0.05,0.01,655.37,--,0.06,0.06,0.05,134.32,0.01,0.00,134.92,--,0.48,0.47,0.42,1074.60,0.07,0.01,1079.40,--,1.54,1.89,0.15,0.40,1.44,1.40,0.15,0.39,2.48,0.11,0.00,0.40,2219.63,1152.12,853.18,1072.11,0.25,0.02,0.02,0.05,0.04,0.00,0.00,0.01,2236.39,1153.40,854.04,1075.47,--,--,0.14,0.20,0.02,0.05,0.13,0.14,0.02,0.05,0.22,0.01,0.00,0.05,199.30,120.34,118.84,136.75,0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.00,200.81,120.48,118.96,137.18,--,--,0.71,0.67,0.67,1233.44,0.09,0.01,1239.05,--,24332565.84,213078.03,142689620.59,102946816.00,3274026.00,4679524.59,3154115.00,2097704.11,0.00,369475.85,8426.00,270559982.32,13205369.70,9931343.70,172292690.91,111472661.11,0.09,0.00,0.50,0.36,0.01,0.02,0.01,0.01,0.00,0.00,0.00,0.95,0.05,0.03,0.61,0.39,17581250.31,2325192.15,46090848.27,0.00,0.00,1404913.06,0.00,0.00,0.00,76597.00,0.00,0.26,0.03,0.68,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00
2020.00,RFCM,RFC Michigan,37358.10,609601317.96,273611256.40,674250424.92,293872307.36,85325786.61,34487800.60,26383.31,11718.07,34673.18,49192806.53,8646357.40,1224469.62,49480809.94,--,0.62,0.68,0.81,1153.06,0.10,0.01,1159.81,--,0.09,0.09,0.11,161.39,0.01,0.00,162.34,--,0.79,0.87,1.04,1474.25,0.13,0.02,1482.88,--,1.13,5.87,0.43,0.76,1.15,6.77,0.45,0.79,2.25,1.42,0.04,1.04,2229.86,1442.65,899.77,1499.12,0.25,0.04,0.02,0.12,0.04,0.01,0.00,0.02,2247.14,1446.17,900.70,1507.40,--,--,0.11,0.87,0.06,0.09,0.11,0.97,0.06,0.08,0.21,0.21,0.01,0.12,208.00,214.24,118.24,166.46,0.02,0.01,0.00,0.01,0.00,0.00,0.00,0.00,209.61,214.76,118.36,167.38,--,--,1.06,1.09,1.60,1725.70,0.16,0.02,1736.54,--,27960123.09,927905.59,35351257.87,12065901.00,-289966.00,1466673.41,6663479.00,150105.00,0.00,1030379.11,-71.37,77335495.29,7990291.41,8280257.41,66736267.70,18589519.00,0.33,0.01,0.41,0.14,0.00,0.02,0.08,0.00,0.00,0.01,0.00,0.91,0.09,0.10,0.78,0.22,19214299.50,110937.64,13619514.18,0.00,0.00,423358.93,0.00,0.00,0.00,0.00,0.00,0.58,0.00,0.41,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
2020.00,RFCW,RFC West,195885.80,2870838719.33,1337920570.91,3143681836.71,1421390484.93,496410170.99,215410598.19,145877.90,59942.13,164271.21,244476327.94,42895597.37,6142662.42,245926089.09,--,0.59,0.56,0.66,984.98,0.09,0.01,990.82,--,0.10,0.09,0.11,170.32,0.01,0.00,171.33,--,0.93,0.88,1.05,1559.42,0.14,0.02,1568.67,--,1.44,1.56,0.33,0.92,1.24,1.76,0.37,0.84,1.96,4.07,0.02,1.06,2170.50,2670.91,912.76,1583.82,0.25,0.08,0.02,0.14,0.04,0.02,0.00,0.02,2187.35,2677.48,913.70,1593.20,--,--,0.14,0.12,0.04,0.10,0.12,0.13,0.05,0.09,0.19,0.31,0.00,0.12,205.79,204.66,119.23,172.12,0.02,0.01,0.00,0.02,0.00,0.00,0.00,0.00,207.39,205.16,119.35,173.14,--,--,1.17,1.06,1.28,1810.42,0.17,0.03,1822.17,--,159396263.44,1440284.43,145750389.66,152433983.00,5562599.36,2862298.36,24022272.52,727803.88,0.00,3779128.97,435148.59,463119134.09,33174974.12,27612374.76,313547449.44,182746658.76,0.32,0.00,0.29,0.31,0.01,0.01,0.05,0.00,0.00,0.01,0.00,0.93,0.07,0.06,0.63,0.37,96472695.52,1140394.36,47020557.08,0.00,0.00,860119.38,0.00,0.00,0.00,45181.55,0.00,0.66,0.01,0.32,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
2020.00,RMPA,WECC Rockies,27483.40,422735905.16,181941683.01,628320691.62,269941547.58,64065080.81,27591048.93,19832.90,8192.71,10276.94,36670877.79,6464437.69,923111.15,36889226.78,--,0.62,0.59,0.32,1144.80,0.10,0.01,1151.62,--,0.09,0.09,0.05,173.49,0.02,0.00,174.53,--,0.97,0.93,0.50,1795.74,0.16,0.02,1806.43,--,1.41,-0.25,0.36,0.97,1.37,-0.26,0.37,0.93,0.89,-0.12,0.01,0.51,2385.92,-39.42,1043.48,1805.78,0.26,0.00,0.02,0.16,0.04,0.00,0.00,0.02,2403.91,-39.56,1044.50,1816.38,--,--,0.12,1.05,0.04,0.09,0.12,1.01,0.04,0.09,0.08,0.49,0.00,0.05,207.54,163.33,118.82,174.37,0.02,0.01,0.00,0.02,0.00,0.00,0.00,0.00,209.11,163.89,118.94,175.39,--,--,0.91,0.87,0.41,1651.93,0.13,0.02,1660.76,--,22383378.91,-189013.71,18400858.39,0.00,7426985.00,166481.15,14292370.00,1503694.00,0.00,20987.00,59340.00,40675550.60,23389530.15,15962545.15,40842031.75,23223049.00,0.35,0.00,0.29,0.00,0.12,0.00,0.22,0.02,0.00,0.00,0.00,0.63,0.37,0.25,0.64,0.36,11152405.14,3493.00,12813160.45,0.00,0.00,43667.00,0.00,0.00,0.00,49.25,0.00,0.46,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020.00,SPNO,SPP North,31547.90,349857991.72,174634279.94,569305859.73,261854945.91,70017393.47,31291542.19,16312.31,8009.46,5928.38,33399417.70,6991801.95,1010529.23,33637384.07,--,0.47,0.51,0.17,954.03,0.10,0.01,960.83,--,0.09,0.09,0.03,190.93,0.02,0.00,192.29,--,0.95,1.04,0.35,1943.33,0.20,0.03,1957.17,--,1.00,38.97,0.71,0.95,0.99,56.97,0.68,0.95,0.44,2.62,0.01,0.35,2226.31,4024.39,1005.35,1947.53,0.26,0.15,0.02,0.20,0.04,0.03,0.00,0.03,2244.00,4036.57,1006.39,1961.41,--,--,0.09,1.57,0.08,0.09,0.09,1.44,0.08,0.09,0.04,0.11,0.00,0.03,208.58,162.41,118.80,191.42,0.02,0.01,0.00,0.02,0.00,0.00,0.00,0.00,210.24,162.90,118.92,192.79,--,--,1.03,1.03,0.38,1969.95,0.21,0.03,1983.87,--,25942028.25,127694.35,8224830.77,10582482.00,188768.00,73895.00,24777672.00,95052.00,0.00,0.00,4971.00,44882006.36,25135387.00,24946619.00,34373419.36,35643974.00,0.37,0.00,0.12,0.15,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.64,0.36,0.36,0.49,0.51,17941212.79,16773.49,5391758.36,0.00,0.00,8876.30,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020.00,SPSO,SPP South,67203.40,950930639.05,481196105.17,1380996670.83,646933168.17,152288972.71,69972692.54,48345.91,25411.19,47715.47,70948080.68,9079369.87,1300561.82,71255356.51,--,0.64,0.73,0.63,931.76,0.06,0.01,935.79,--,0.10,0.11,0.10,149.22,0.01,0.00,149.86,--,0.93,1.07,0.92,1371.34,0.09,0.01,1377.28,--,1.58,1.12,0.63,0.93,1.68,1.12,0.65,0.99,2.72,1.54,0.03,0.90,2137.75,2303.59,1003.48,1402.63,0.23,0.14,0.02,0.09,0.03,0.02,0.00,0.01,2153.46,2313.50,1004.59,1408.48,--,--,0.15,0.10,0.07,0.10,0.15,0.10,0.08,0.11,0.25,0.13,0.00,0.10,199.33,198.37,118.53,151.09,0.02,0.01,0.00,0.01,0.00,0.00,0.00,0.00,200.79,199.22,118.66,151.72,--,--,1.19,1.25,1.11,1514.12,0.10,0.01,1520.85,--,27573930.19,2311222.85,70710234.73,0.00,6754912.00,2303176.10,41414600.29,646980.00,0.00,298685.11,275232.00,101169304.88,51119668.39,44364756.39,103472480.97,48816492.29,0.18,0.02,0.46,0.00,0.04,0.02,0.27,0.00,0.00,0.00,0.00,0.66,0.34,0.29,0.68,0.32,23183553.29,3848453.80,39034454.96,0.00,0.00,702575.11,0.00,0.00,0.00,63898.00,0.00,0.35,0.06,0.58,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
2020.00,SRMV,SERC Mississippi Valley,59192.40,912213705.46,441984115.20,941112047.48,453595067.25,159992962.12,73531498.27,45979.57,24757.30,37672.94,59226139.34,5048072.78,689931.11,59392039.99,--,0.58,0.67,0.47,740.36,0.03,0.00,742.43,--,0.10,0.11,0.08,129.85,0.01,0.00,130.22,--,0.78,0.91,0.64,1000.84,0.04,0.01,1003.64,--,1.60,0.80,0.70,0.79,1.74,0.44,0.82,0.91,4.15,11.97,0.03,0.62,2420.88,1526.35,884.80,1035.10,0.26,0.17,0.02,0.04,0.04,0.03,0.00,0.01,2438.32,1538.50,885.77,1037.77,--,--,0.14,0.12,0.10,0.10,0.15,0.09,0.11,0.11,0.36,1.77,0.00,0.08,209.69,225.78,119.07,132.89,0.02,0.02,0.00,0.01,0.00,0.00,0.00,0.00,211.20,227.57,119.20,133.23,--,--,0.95,1.11,1.02,1137.43,0.06,0.01,1141.04,--,11265932.45,1203939.03,101688993.73,38483570.00,2874710.00,1908687.79,0.00,281757.86,0.00,1979972.83,305397.78,154927805.81,5065155.65,2190445.65,118352923.60,41640037.86,0.07,0.01,0.64,0.24,0.02,0.01,0.00,0.00,0.00,0.01,0.00,0.97,0.03,0.01,0.74,0.26,8073440.90,2077118.00,54696174.22,0.00,0.00,983453.30,0.00,0.00,0.00,0.00,0.00,0.12,0.03,0.83,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
2020.00,SRMW,SERC Midwest,41435.80,823820332.65,362858591.17,893186000.69,386231267.24,108641153.29,46320699.06,62270.35,26699.80,139265.76,80432434.97,17001493.67,2456730.54,81011006.49,--,1.15,1.15,2.56,1480.70,0.16,0.02,1491.35,--,0.15,0.15,0.34,195.27,0.02,0.00,196.67,--,1.49,1.50,3.33,1925.41,0.20,0.03,1939.26,--,1.77,38.03,0.28,1.49,1.80,50.78,0.35,1.51,4.12,7.68,0.02,3.34,2160.01,3080.32,921.96,1930.89,0.25,0.10,0.02,0.20,0.04,0.02,0.00,0.03,2176.84,3088.84,923.18,1944.77,--,--,0.17,2.02,0.04,0.15,0.17,1.73,0.04,0.15,0.40,0.41,0.00,0.34,208.09,163.33,118.55,195.70,0.02,0.01,0.00,0.02,0.00,0.00,0.00,0.00,209.71,163.78,118.70,197.10,--,--,1.57,1.58,2.88,1866.46,0.19,0.03,1879.61,--,66855638.68,47325.74,16143771.01,17204601.00,1969489.00,164963.42,5840487.78,77996.00,0.00,74094.52,262786.22,100588217.17,8052936.20,6083447.20,83548579.59,25092573.78,0.62,0.00,0.15,0.16,0.02,0.00,0.05,0.00,0.00,0.00,0.00,0.93,0.07,0.06,0.77,0.23,23382207.63,5052.00,8293270.36,0.00,0.00,177228.46,0.00,0.00,0.00,16489.05,0.00,0.73,0.00,0.26,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
2020.00,SRSO,SERC South,92474.90,1521612627.48,746838569.66,1652489549.26,806038378.60,246150586.32,114540031.03,43852.92,20269.73,23231.05,105866752.42,14649165.32,2134720.80,106359571.99,--,0.36,0.35,0.19,860.18,0.06,0.01,864.18,--,0.06,0.05,0.03,139.15,0.01,0.00,139.80,--,0.48,0.47,0.25,1149.52,0.08,0.01,1154.87,--,0.84,1.69,0.24,0.44,0.76,1.95,0.26,0.43,0.37,1.35,0.02,0.13,1898.77,1332.64,892.35,1217.15,0.18,0.06,0.02,0.07,0.03,0.01,0.00,0.01,1910.71,1337.46,893.37,1221.69,--,--,0.08,0.26,0.03,0.05,0.07,0.30,0.03,0.05,0.04,0.21,0.00,0.02,186.94,208.57,119.24,145.88,0.02,0.01,0.00,0.01,0.00,0.00,0.00,0.00,188.12,209.33,119.38,146.42,--,--,0.69,0.64,0.31,1336.89,0.09,0.01,1343.22,--,38458687.95,230807.40,134938553.94,47601494.00,9660831.77,10481373.37,0.00,4695073.33,0.00,83283.21,480.92,221313307.41,24837278.47,15176446.70,184193186.78,61957399.10,0.16,0.00,0.55,0.19,0.04,0.04,0.00,0.02,0.00,0.00,0.00,0.90,0.10,0.06,0.75,0.25,33368419.24,201744.67,44304724.13,0.00,0.00,3398678.88,0.00,0.00,0.00,520.00,0.00,0.41,0.00,0.55,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00
2020.00,SRTV,SERC Tennessee Valley,73576.60,1046818078.37,511075733.80,1292577792.89,615345751.92,211540763.67,95059567.01,37826.43,16965.02,49123.68,88231706.91,15883086.26,2287250.56,88767253.67,--,0.36,0.36,0.46,834.18,0.08,0.01,839.25,--,0.07,0.07,0.09,168.57,0.02,0.00,169.59,--,0.64,0.64,0.83,1485.56,0.13,0.02,1494.58,--,1.09,0.27,0.20,0.64,1.00,0.44,0.16,0.60,1.62,0.01,0.02,0.81,2153.08,1041.32,861.91,1503.28,0.25,0.02,0.02,0.13,0.04,0.00,0.00,0.02,2170.35,1042.36,862.88,1512.34,--,--,0.10,0.03,0.03,0.07,0.10,0.03,0.02,0.07,0.15,0.00,0.00,0.09,205.16,118.93,119.53,169.94,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,206.80,119.05,119.66,170.96,--,--,0.67,0.65,0.86,1511.84,0.14,0.02,1520.96,--,57525459.57,167847.61,59473451.07,65463045.00,26698592.00,1545203.02,39185.00,554440.20,0.00,73581.83,-42.00,182703343.08,28837420.22,2138828.22,118785501.10,92755262.20,0.27,0.00,0.28,0.31,0.13,0.01,0.00,0.00,0.00,0.00,0.00,0.86,0.14,0.01,0.56,0.44,37454392.43,325142.16,37935034.32,0.00,0.00,657860.20,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.50,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
2020.00,SRVC,SERC Virginia/Carolina,125469.20,1463192882.30,713217643.43,1671264787.42,799593969.22,326493675.15,145070402.26,46297.01,24224.39,28178.98,101720863.99,16295108.14,2290311.88,102238780.98,--,0.28,0.33,0.17,623.11,0.05,0.01,626.28,--,0.06,0.07,0.04,139.04,0.01,0.00,139.75,--,0.52,0.62,0.32,1148.92,0.09,0.01,1154.77,--,1.28,8.46,0.16,0.47,1.30,6.07,0.16,0.53,0.83,5.51,0.01,0.24,1964.90,2260.17,885.43,1182.73,0.23,0.07,0.02,0.07,0.03,0.01,0.00,0.01,1980.30,2265.78,886.37,1187.65,--,--,0.13,0.61,0.02,0.06,0.13,0.46,0.02,0.06,0.08,0.40,0.00,0.03,195.59,162.26,118.79,144.78,0.02,0.01,0.00,0.01,0.00,0.00,0.00,0.00,197.12,162.67,118.91,145.38,--,--,0.68,0.75,0.39,1323.90,0.11,0.02,1331.26,--,40994163.17,403528.93,126857328.58,127219904.00,9492172.00,8286265.60,1522810.00,11186922.85,0.00,331317.58,199264.00,296005506.25,30488170.45,20995998.45,177071867.85,149421808.85,0.13,0.00,0.39,0.39,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.91,0.09,0.06,0.54,0.46,39945586.16,83849.61,59385466.47,0.00,0.00,3359111.21,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.58,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
